"time","surv","upper","lower","std.err","strata","A","AHR_mean","AHR_lower","AHR_upper"
1,0.99069271373735,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
2,0.978529665290695,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
3,0.967514884273492,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
6,0.961185972238069,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
7,0.954309747269046,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
8,0.944632861426049,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
10,0.943424214225493,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
11,0.942341057420939,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
12,0.941241805262044,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
13,0.933630189280528,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
16,0.925529185827456,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
20,0.923903353057469,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
21,0.91613032785811,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
25,0.910359821701581,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
43,0.907764104621097,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
44,0.906317272641337,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
48,0.898840921558,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
49,0.897741569248985,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
54,0.889507662538437,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
83,0.888324012938391,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
86,0.882096618120657,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
114,0.875761451741133,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
117,0.874332538535445,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
130,0.861726797459379,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
131,0.853606366291806,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
132,0.852151030976605,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
188,0.851056718172616,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
189,0.842787306222217,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
214,0.841896205579151,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
236,0.832146672020881,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
250,0.824608977037201,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
262,0.823424693056209,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
265,0.822181410285039,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
281,0.821013034531043,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
291,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
307,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
312,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
314,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
317,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
321,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
328,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
329,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
330,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
331,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
333,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
335,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
336,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
337,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
339,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
345,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
346,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
347,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
348,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
350,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
351,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
352,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
353,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
354,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
355,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
356,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
357,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
358,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
359,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
360,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
361,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
362,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
363,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
364,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
365,0.819771523151738,NA,NA,NA,"A=1","1",1.02261869515198,0.605657885808967,1.49066138607105
1,0.998877507735345,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
2,0.985656534787135,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
3,0.98494384901146,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
6,0.984109051645186,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
7,0.983211674838613,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
8,0.982270871857408,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
10,0.975070946043011,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
11,0.967586744200568,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
12,0.956775418662263,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
13,0.955861031117634,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
16,0.95495061499969,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
20,0.947334920157974,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
21,0.946257023772125,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
25,0.94515670906304,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
43,0.927441789607611,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
44,0.919353122974765,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
48,0.918550133121804,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
49,0.912391489356081,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
54,0.911131542795575,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
83,0.901522104551307,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
86,0.900559434925412,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
114,0.899763732123603,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
117,0.892614972476923,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
130,0.879903731851691,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
131,0.8787411980438,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
132,0.868857636763848,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
188,0.86226799793928,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
189,0.861396552730632,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
214,0.851172251402426,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
236,0.850118012851413,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
250,0.84914750405938,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
262,0.844182575599928,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
265,0.837521231405458,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
281,0.831429496051947,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
291,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
307,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
312,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
314,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
317,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
321,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
328,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
329,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
330,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
331,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
333,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
335,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
336,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
337,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
339,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
345,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
346,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
347,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
348,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
350,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
351,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
352,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
353,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
354,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
355,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
356,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
357,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
358,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
359,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
360,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
361,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
362,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
363,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
364,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
365,0.819101850665717,NA,NA,NA,"A=0","0",1.02261869515198,0.605657885808967,1.49066138607105
