"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
1,0.991570330062316,0.98911980831362,0.991160247931007,0.985602299957007,1,0.986698953040076,1,1,0.986458450856154,1,0.989631934760291,1,0.98443061599975,0.988626035373759,0.991495948223446,1,0.989168147182915,1,0.988803473868995,0.981115232920063,0.98888588445986,0.983146133399394,0.982295553443075,1,0.989518316981779,0.973079151374729,1,1,0.986443606132031,0.983796882439477,0.980871264158514,1,0.98379755743064,0.987850789103396,1,1,0.983078219932334,1,1,0.983470285309335,0.979795734996252,1,0.981728926244608,0.986213024881808,0.986724265727961,0.98922251474193,0.989055189370276,0.990295038626862,0.984329531221573,0.98654237469117,0.981109494598011,1,0.982921816791016,0.986389396928983,0.981731069179333,1,0.989270438998971,1,0.98371046429408,0.991370042506209,1,1,0.990454346055306,1,1,0.989973364001377,1,1,0.97787493441305,1,0.979545227068689,0.986807212305731,0.984448762552577,0.989651262631655,0.983689854931647,0.974182850169622,0.977905591785468,1,0.984194730468231,0.978426959559724,1,1,1,1,1,1,0.985503442021008,0.978534674852623,1,0.982459678897321,0.969570142765515,1,0.984900968124168,0.988858800550236,0.989452912288626,1,0.98329680719627,1,0.989014404643144
0.985682596970782,0.978035880182583,0.984880912619214,0.976182449649349,0.969978300336972,0.9870513622397,0.970133099384039,0.981904628165805,0.981547203648225,0.970389573164877,0.998674664820445,0.989631934760291,0.997141388519085,0.958012878604911,0.974360269338586,0.989452106695086,1,0.989168147182915,0.997895857244217,0.986944650538307,0.980245917661513,0.986744034788088,0.98126732903538,0.965677300388075,0.983897968120151,0.968256041451605,0.95571794523297,0.973874890031874,0.986257601118108,0.966774621150911,0.983796882439477,0.963428472584323,0.996798576914621,0.971287281699403,0.987850789103396,1,0.987017991700038,0.978509173356623,0.984412646277477,0.973790238360525,0.978761574154699,0.958779624919349,0.98082880551932,0.981728926244608,0.967182123948139,0.982154081202632,0.972696089638507,0.975871496394164,0.969966740042883,0.984329531221573,0.984673400747543,0.977816753764702,0.983446141202412,0.967652845245576,0.971589804976405,0.975725675627446,0.997245305085121,0.955163837616428,0.985318980368371,0.959306486034736,0.978565867737063,0.972858247022336,0.992795214200711,0.989138667092624,0.993872198690094,0.970550054006226,0.968486400599397,0.976701921022601,0.996738998811048,0.965340620574115,0.997355914386231,0.958080714677889,0.984253063310992,0.983654064565889,0.975649827741712,0.978228851704332,0.971456123703802,0.956068371442147,0.984198677495961,0.970045511199253,0.958366580736313,0.983221727786147,0.998988691642745,0.987884793482154,0.981834419300229,0.986097959644352,0.987237030625275,0.970038205000181,0.966196606618355,0.997808327257262,0.959844636951851,0.947375716624732,0.983568440029448,0.967952683197936,0.972849067248719,0.974602894536747,0.973760710157491,0.981923799277572,0.982819506707521,0.973643592825455
0.985682596970782,0.958557498975525,0.984880912619214,0.961794014147708,0.946603959298894,0.958266433473295,0.970133099384039,0.981904628165805,0.961792093406405,0.955421717129471,0.998674664820445,0.966391662626211,0.997141388519085,0.958012878604911,0.956406930572762,0.989452106695086,0.978676436162443,0.989168147182915,0.978005241708065,0.986944650538307,0.960581030619605,0.972179200739253,0.968019291502445,0.944298200740928,0.955697434144096,0.949245819655496,0.935217084308653,0.953856298062027,0.969937722753907,0.966774621150911,0.960687725554563,0.947446320325113,0.996798576914621,0.971287281699403,0.970000592223907,0.986101671099119,0.969451089966218,0.96589981250022,0.970174733114659,0.953253064458214,0.978761574154699,0.958779624919349,0.967128293160616,0.961106723332117,0.953831829304244,0.982154081202632,0.958855383814814,0.958762264882561,0.950407769433519,0.960683229497147,0.963022757743423,0.942120401263669,0.983446141202412,0.967652845245576,0.971589804976405,0.953596358919154,0.997245305085121,0.955163837616428,0.985318980368371,0.959306486034736,0.978565867737063,0.972858247022336,0.992795214200711,0.966662798699313,0.980444219617068,0.970550054006226,0.943417788111432,0.959044722855643,0.996738998811048,0.937582068601039,0.997355914386231,0.958080714677889,0.95248803686042,0.983654064565889,0.975649827741712,0.957423402714201,0.947268629594261,0.956068371442147,0.984198677495961,0.951526402376016,0.958366580736313,0.983221727786147,0.974178494690431,0.987884793482154,0.981834419300229,0.970612652797528,0.967356825020708,0.95076533082802,0.943520646324196,0.997808327257262,0.959844636951851,0.947375716624732,0.960720050681695,0.967952683197936,0.9482509149853,0.974602894536747,0.973760710157491,0.962032160170262,0.96562892278642,0.973643592825455
0.977305096980349,0.958557498975525,0.977140896349099,0.961794014147708,0.946603959298894,0.958266433473295,0.970133099384039,0.981904628165805,0.954216458327052,0.946645220977013,0.983338384600978,0.939666117789077,0.986369846198596,0.958012878604911,0.956406930572762,0.974920762475962,0.978676436162443,0.989168147182915,0.965544373186165,0.986944650538307,0.945899076411659,0.958795270198575,0.968019291502445,0.937231337307394,0.941432200172306,0.936669070135304,0.923428330424549,0.953856298062027,0.961510130955553,0.958404553511162,0.951625354590193,0.927822188002675,0.996798576914621,0.965103881802932,0.948760478040891,0.979328670690132,0.969451089966218,0.96589981250022,0.970174733114659,0.937748274779945,0.970928555474855,0.958779624919349,0.960275947907023,0.961106723332117,0.953831829304244,0.982154081202632,0.951390258112156,0.958762264882561,0.934796386796086,0.951863418275904,0.953021816429293,0.935224845102154,0.976702103742988,0.967652845245576,0.964038292367831,0.953596358919154,0.983354103550652,0.955163837616428,0.964342944828373,0.943600720003527,0.978565867737063,0.972858247022336,0.984578527948992,0.955529245025358,0.980444219617068,0.970550054006226,0.943417788111432,0.950351903535139,0.988655443667763,0.928922098514452,0.987581396652667,0.958080714677889,0.95248803686042,0.975973362030862,0.968023045063365,0.946684080602469,0.947268629594261,0.947737423657801,0.976532133470481,0.942896913226357,0.950614985839476,0.983221727786147,0.959115269379649,0.968885767358711,0.981834419300229,0.970612652797528,0.967356825020708,0.943331315720707,0.943520646324196,0.989582522718016,0.945297112084868,0.939707662396376,0.954202008586778,0.952871588089448,0.9482509149853,0.974602894536747,0.973760710157491,0.95340730875795,0.96562892278642,0.965491427670499
0.977305096980349,0.958557498975525,0.951903715993858,0.961794014147708,0.926762274552323,0.945547272397838,0.970133099384039,0.981904628165805,0.954216458327052,0.938944667683631,0.983338384600978,0.931071443553036,0.976938468770577,0.950600974902323,0.941027028427636,0.974920762475962,0.959456653208999,0.989168147182915,0.958642178161326,0.986944650538307,0.945899076411659,0.950838068165764,0.960052724759503,0.937231337307394,0.934057054949494,0.929856537972891,0.923428330424549,0.944022208953603,0.953319230858038,0.950177561608462,0.94390078772034,0.921219661559143,0.981547437083203,0.965103881802932,0.948760478040891,0.979328670690132,0.94833716852013,0.96589981250022,0.945785890920285,0.937748274779945,0.950710739309732,0.958779624919349,0.945999315277514,0.941778338716927,0.953831829304244,0.973717851374926,0.939515200104451,0.945774167334997,0.913803534456945,0.942806405670275,0.953021816429293,0.935224845102154,0.976702103742988,0.958325530754552,0.964038292367831,0.932192877347068,0.969594408930683,0.955163837616428,0.964342944828373,0.935125284949777,0.978565867737063,0.972858247022336,0.984578527948992,0.946667234723734,0.973169338830596,0.970550054006226,0.920839101412428,0.950351903535139,0.988655443667763,0.915390545712553,0.987581396652667,0.958080714677889,0.945171274076676,0.968864224079903,0.949221470235621,0.937579745580483,0.939856029168517,0.947737423657801,0.968634391111595,0.942896913226357,0.942342912335384,0.983221727786147,0.951005634032283,0.968885767358711,0.969962920676753,0.970612652797528,0.959783369224337,0.928948977675912,0.935675848431037,0.976129830748328,0.945297112084868,0.939707662396376,0.946906716710353,0.942876580836113,0.932156019992825,0.95696370142838,0.973760710157491,0.945240190288354,0.952614555211362,0.965491427670499
0.977305096980349,0.958557498975525,0.942000183958945,0.961794014147708,0.903038565885627,0.928374964145704,0.960377188670114,0.981904628165805,0.932143378418019,0.928829797936974,0.971360756343768,0.921677749534409,0.958219137862631,0.940650231270108,0.925361572111417,0.951555404175762,0.950127212448026,0.989168147182915,0.958642178161326,0.968943978964688,0.925071494287067,0.934446907720204,0.951910855555083,0.927566721061093,0.934057054949494,0.929856537972891,0.909542796683077,0.944022208953603,0.936450465676733,0.950177561608462,0.94390078772034,0.91369255243505,0.981547437083203,0.957640277205806,0.928061741278747,0.969249315769199,0.931738056557296,0.96589981250022,0.932752676911472,0.926559558923733,0.939924451028891,0.945211935373243,0.945999315277514,0.927131731403275,0.953831829304244,0.973717851374926,0.931114399667153,0.945774167334997,0.896183837599663,0.932392735168593,0.953021816429293,0.920914903897914,0.963123661019502,0.931609977614547,0.949510355890597,0.932192877347068,0.961340708446883,0.93227537666584,0.964342944828373,0.935125284949777,0.968906456301754,0.954056298209273,0.984578527948992,0.930624383318249,0.957892487411392,0.957230426726124,0.920839101412428,0.950351903535139,0.968022038325092,0.905892422768445,0.969288718151767,0.958080714677889,0.935820138082428,0.968864224079903,0.939309417378125,0.937579745580483,0.926123893842983,0.947737423657801,0.960575572290161,0.942896913226357,0.918050818532522,0.961966166907257,0.936846504222679,0.961805545343289,0.953877376437343,0.970612652797528,0.950447153552395,0.928948977675912,0.922906697929176,0.950565140515009,0.923382957408432,0.919137026426087,0.946906716710353,0.929720446482105,0.932156019992825,0.938682308911482,0.960381064756521,0.931100947394746,0.952614555211362,0.949589591658178
0.977305096980349,0.956362224005408,0.94055126862837,0.961241803714495,0.901910519139352,0.928225420742633,0.960377188670114,0.980949525231137,0.932143378418019,0.927436489458624,0.970093910904159,0.919920897059563,0.955041195452077,0.939713518895658,0.922715256473055,0.951214647164252,0.9492047318564,0.988334137738277,0.957815329160415,0.967517111462184,0.924328492271674,0.933557974340527,0.950011315797875,0.926868046867182,0.93123276959195,0.928573468956566,0.909542796683077,0.944022208953603,0.934893388722516,0.947008471746642,0.94390078772034,0.911306898583009,0.980077925948984,0.955657451407814,0.927273437252047,0.969249315769199,0.928960267907106,0.964797300990528,0.932752676911472,0.926559558923733,0.938273405432478,0.942106439075719,0.942856392969014,0.927131731403275,0.952203258450649,0.972321037025783,0.930121018022049,0.945774167334997,0.894664328205151,0.932392735168593,0.951428069506428,0.919580804386732,0.96077340462167,0.930078428498593,0.949510355890597,0.92963241951449,0.958523063898873,0.93227537666584,0.96299004218344,0.933714644596284,0.968906456301754,0.952364804812787,0.984578527948992,0.930624383318249,0.957892487411392,0.957230426726124,0.919297505272553,0.94575625388385,0.968022038325092,0.903229985342037,0.967067854752474,0.956962490399926,0.932781231095874,0.9681771798451,0.938495435222164,0.936015383233015,0.926123893842983,0.947737423657801,0.958957487949293,0.941364218631059,0.914051096808408,0.960254896680639,0.935788755733554,0.961805545343289,0.95378893125748,0.96939913400256,0.947407067974338,0.926978682518883,0.922906697929176,0.950565140515009,0.923382957408432,0.918233302021463,0.946906716710353,0.92693225849221,0.930189555810757,0.938682308911482,0.958732869309045,0.928986585706891,0.951254530433587,0.949589591658178
0.974842812104716,0.956362224005408,0.94055126862837,0.961241803714495,0.90002597126711,0.928225420742633,0.958123565896082,0.980949525231137,0.932143378418019,0.923410873754895,0.967691029630483,0.916898961612797,0.953303469345253,0.939713518895658,0.920822918232047,0.951214647164252,0.9492047318564,0.988334137738277,0.956761428816826,0.965705059035391,0.923741621590826,0.933557974340527,0.950011315797875,0.926868046867182,0.930171989367562,0.926140389473062,0.909542796683077,0.942543222785833,0.934893388722516,0.945544670348573,0.94390078772034,0.908786555784094,0.978593664253845,0.954781227932056,0.926578545672502,0.967511477895109,0.927781377532161,0.964797300990528,0.932752676911472,0.923107183035019,0.936700953876794,0.942106439075719,0.941410092383411,0.927131731403275,0.947817733866852,0.972321037025783,0.929387287084356,0.943834228227564,0.892839617728141,0.931438849992008,0.950165786275867,0.918384652327917,0.958201126839195,0.928716463505718,0.948326755438972,0.927543336136775,0.955252092797032,0.930763174829027,0.96299004218344,0.932954277673493,0.968259005595177,0.950532078008243,0.984578527948992,0.930624383318249,0.957892487411392,0.95335447164342,0.919297505272553,0.94575625388385,0.965765703199969,0.902374145302539,0.967067854752474,0.956962490399926,0.932781231095874,0.967513578080336,0.938495435222164,0.936015383233015,0.926123893842983,0.944689201777509,0.95713841026835,0.941364218631059,0.914051096808408,0.957008746947719,0.935024137047729,0.961805545343289,0.953905956596381,0.96939913400256,0.943129322170297,0.925815779808047,0.921885871335225,0.950565140515009,0.923382957408432,0.91751516851138,0.943969778294076,0.925688374856521,0.930189555810757,0.938682308911482,0.955274168313939,0.927988440822546,0.948837739692496,0.947981621543784
0.973927691083525,0.955332543272057,0.939486547359086,0.960325880033035,0.90002597126711,0.927295190770396,0.95585523879934,0.979974352957476,0.931118201927555,0.920242960215825,0.967691029630483,0.912410372584677,0.952106380743584,0.938901971081977,0.919793661401264,0.951193542419981,0.94785383259445,0.988334137738277,0.95546611373119,0.965705059035391,0.923066155092798,0.933163071754038,0.948913518722158,0.926537692313257,0.927975187803885,0.925209105462249,0.908159413100483,0.940298337949012,0.932698506436378,0.944029281544484,0.942814339596299,0.908274683835737,0.977104638268343,0.954073465370035,0.923485083930438,0.96612249686576,0.926647233985573,0.964029434419922,0.932752676911472,0.922033144191561,0.935501717566963,0.942106439075719,0.941410092383411,0.925070235023084,0.947817733866852,0.972321037025783,0.929018213209886,0.943834228227564,0.891372732177428,0.931438849992008,0.947525400416535,0.917218003378921,0.95600238665612,0.924040567290604,0.947760016924107,0.927543336136775,0.952609858366359,0.930763174829027,0.961772090595551,0.932135261300311,0.968259005595177,0.950532078008243,0.984578527948992,0.929574559876474,0.957892487411392,0.952140749711923,0.916984282735517,0.944415491790181,0.963674322339473,0.901690069672832,0.967067854752474,0.956004942880032,0.932055405816903,0.967513578080336,0.937733249912228,0.936015383233015,0.925302114515906,0.94334672950085,0.953593681993804,0.939956574222515,0.910536236394065,0.952428989040256,0.933822866064203,0.961069288806766,0.953483428508698,0.968613723175144,0.943129322170297,0.925031157832811,0.921885871335225,0.948507104410455,0.923382957408432,0.91751516851138,0.942970348501384,0.924987846964997,0.927544798629637,0.937395723241781,0.955274168313939,0.926754083296841,0.945845211412482,0.947981621543784
0.964966685823151,0.933891542338378,0.924493447904633,0.960325880033035,0.884788764565577,0.915147802486905,0.936124531333852,0.971476676966246,0.931118201927555,0.906174678436235,0.967691029630483,0.897089371482003,0.952106380743584,0.929974157624838,0.903580940851662,0.943741822593627,0.940638022314093,0.974978595058058,0.944285119423094,0.965705059035391,0.923066155092798,0.919390127786681,0.940856954885345,0.918384487460476,0.912351358174057,0.925209105462249,0.896608535052932,0.930791169603631,0.932698506436378,0.944029281544484,0.942814339596299,0.883797978346984,0.977104638268343,0.94102517802927,0.913850867202983,0.951592475729386,0.917611754628503,0.964029434419922,0.932752676911472,0.922033144191561,0.935501717566963,0.93339343418161,0.941410092383411,0.91792471326043,0.947817733866852,0.972321037025783,0.916310891473704,0.929340431887734,0.882385458793507,0.91805530518077,0.947525400416535,0.917218003378921,0.942402650042899,0.90942126926296,0.93338933795305,0.927543336136775,0.952609858366359,0.921597013589225,0.949801699592944,0.920786402796926,0.968259005595177,0.950532078008243,0.984578527948992,0.912053401918483,0.945388157567715,0.952140749711923,0.916984282735517,0.921392000413666,0.954495666438674,0.901690069672832,0.967067854752474,0.939969105420487,0.917820346758152,0.957276361113609,0.937733249912228,0.936015383233015,0.925302114515906,0.924951881079595,0.94594940919751,0.930623017765824,0.901354886147736,0.952428989040256,0.919725035495783,0.961069288806766,0.946818989014674,0.949479347165988,0.934697662929721,0.909632765705558,0.921885871335225,0.927886296479131,0.907594245527353,0.9094176376912,0.929466639129507,0.924987846964997,0.918519338333981,0.937395723241781,0.944802118476478,0.926754083296841,0.945845211412482,0.947981621543784
